id,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_familiarity_int,artist_hotttnesss,artist_hotttnesss_int,year
2753,TRAABJV128F1460C49,Tonight Will Be Alright,SOBONFF12A6D4F84D8,Dancing On The Ceiling,ARIK43K1187B9AE54C,3cb25fb2-5547-4b05-adec-1a5e37830d46,Lionel Richie,307.3824,0.776675856,77,0.553071991,55,1986
2754,TRAABLR128F423B7E3,Floating,SOHUOAP12A8AE488E9,Outskirts,ARD842G1187B997376,6b52e1be-f27a-433c-b51a-3f2d63abc2ba,Blue Rodeo,491.12771,0.636423645,63,0.44793548,44,1987
2755,TRAABRB128F9306DD5,Sohna Nee Sohna Data,SOILPQQ12AB017E82A,Panjtan Ka Ghulam,AR1ZHYZ1187FB3C717,762e2728-f093-4548-8f36-f4580d83e207,Faiz Ali Faiz,599.24853,0.363280571,36,0.306676093,30,0
2756,TRAABCL128F4286650,The Urgency (LP Version),SOKEJEJ12A8C13E0D0,The Way Home,ARC43071187B990240,001a1d90-56dc-4992-bd7d-970ecd7105d0,Wayne Watson,245.21098,0.545159296,54,0.351555861,35,0
2757,TRAANBH128F9345A6C,Cooler Than You,SOLBIIE12AB0184DFC,Venus Envy,AR1GYND1187B9A9CD3,044cb251-d596-40e2-a4a8-6b2943af05c9,Diesel Boy,124.15955,0.567814264,56,0.376688631,37,1998
2758,TRAANTD128F9323B23,7 Miles,SOYNEII12AB0181DB6,7 Miles,ARKE8PP1187B997DD4,dd7d3072-332a-4bad-bd0e-5f038cc3b269,Brixx,349.12608,0.515611096,51,0,0,0
2759,TRAANLZ128F934EC42,Still,SOFQGCQ12AB0183609,Manila Nights,ARWGIOC1187FB4CBEF,7d4624c6-5e71-49f9-a3aa-fc9951953cbb,Jim Chappell,263.94077,0.520204911,52,0.361509802,36,0
2760,TRAANLO128F422AE37,Summer Dying Fast,SOFPYXC12A58A7A4B9,Bitter Suites to Succubi,ARF0W6Z1187B9AC325,7e26cbe1-b8f5-4215-af82-e43d5f8ff308,Cradle Of Filth,321.35791,0.784820389,78,0.572583336,57,1994
2761,TRAANMF12903CEAFEF,Snapshot,SOEBDBO12AC4688712,Snapshot,ARZHLNX1187FB4B8E7,be52fe49-369d-4e75-8590-6feaa3a3510a,Ladybug,341.36771,0.479695608,47,0.220050765,22,0
2762,TRAANKK128F42531BC,Taryns Deepest Fear,SORHOEV12A81C20F71,Freddy's Favorites: The Best of A Nightmare On Elm Street,AR1PCLK1187FB5BBFF,5894dac5-0260-4175-b36e-e34680a859d6,Angelo Badalamenti,167.3922,0.698770478,69,0.399451724,39,0
2763,TRAANTZ128E0792529,The Frail,SOKIGWD12A6701DE9D,Things Falling Apart,ARK9TRQ1187B99C095,b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,168.56771,0.905776889,90,0.598458501,59,1999
2764,TRAANRI12903CD0A9C,End Of The Road (Head Hornys Remix),SONIQSB12AB0189829,End Of The Road - Single,ARC25S11187B993923,5bfb0a12-0f7a-4e68-880f-381169ca27ac,Bandido,333.13914,0.463087254,46,0.327858925,32,0
2765,TRAASIG128F92C3A6B,Ukkosenjumalan poika,SONCYFS12A8C14261E,Kivenkantaja,ARSTH0R1187B98951E,98fb7792-01fa-4ed1-a15d-20077a47210f,Moonsorrow,356.49261,0.646618529,64,0.442652003,44,2001
2766,TRAASKQ128F4265E04,Kick Out The Jams,SOXZLDX12A58A7CE52,Live at the Grand Olympic Auditorium,ARCE0H01187B9AF741,3798b104-01cb-484c-a3b0-56adc6399b80,Rage Against The Machine,201.56036,0.783458021,78,0.5890868,58,2000
2767,TRAASKO128F427CE1C,A B***** Is A B***** (Edited),SOTNBNN12A6D4F6CC7,Straight Outta Compton,ARSL5SP1187B9A7AE0,3a54bffa-2314-44a2-927b-60144119c780,N.W.A.,168.75057,0.747708669,74,0.52040786,52,1989
2768,TRAASSO12903CDD2FF,Murder Academy,SOSLFMU12AB018FFEA,Psycho Drama,ARDOOH01187B991055,344c5e8c-d4f1-4bec-8ff5-08ef100a9e5d,Ultraviolence,303.04608,0.499939221,49,0.37444943,37,1995
2769,TRAASZE128F93499AE,I Need You Now,SORJOMF12AB0186F78,I Need You Now,ARTXEZN1187B9B8190,7ac63de9-e1fc-4d08-8141-fbf975b86098,Agnes,275.06893,0.737540403,73,0.441355562,44,0
2770,TRAASUZ128F9314950,Hey Daddy,SOOKISK12AB0180667,Issues,ARMBTFC1187FB56343,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,224.522,0.829135422,82,0.558298348,55,1999
2771,TRAASOD128F428154C,Me And My Buddy,SOEESQT12A8C13C7D5,Take One More Chance With Me,ARW4AGO1187FB4F107,a32c74a4-4774-4b60-be49-341665450d46,Jazz Gillum,185.67791,0.362800142,36,0.282286406,28,0
2772,TRAASDM12903CD474E,It Goes On,SOVZVPT12AB018A59E,4 Day Tornado,ARMZ4PD1187B9ACBCD,e630876f-a9a3-4b23-8146-8fa65ba72b69,20/20,302.36689,0.50039601,50,0.314882184,31,0
2773,TRAASEO128F9337C48,Pecado De Amor,SOZWDHS12AB0188A33,Ao Vivo,AR0CWSC1187B9AFE3F,bafc346c-8c25-4e94-b9dd-5e0183db32c8,José Augusto,284.70812,0.429544942,42,0.322468154,32,0
2774,TRAASYO128F4263883,4 Sea Interludes Op. 33a: Storm,SOVGBEK12A8C134E04,Britten: Orchestral Works,ARBH0MS1187FB36311,afb8d624-52d7-4a72-8d0b-62fff3e29f79,Sir Neville Marriner,315.27138,0.430024987,43,0.353034056,35,0
2775,TRAASGM128EF34DBB0,Never Forget Me,SOBOCAG12A6BD55D56,Strength & Loyalty,ARUZRFN1187B98AC05,2fa45bbb-0efb-4950-9d40-94bf23cbfec1,Bone Thugs-N-Harmony / Akon,286.30159,0.81592342,81,0.555138322,55,2007
2776,TRAASFP128F42980BD,Illuminate,SOFSKON12A8C13B3B5,The Altogether,ARD5K161187B9AC784,f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511,Orbital,327.8624,0.693009204,69,0.498668875,49,2001
2777,TRAASQC128F93480F0,Amber Changing,SOSKUNI12AB0187F12,Revolutions Per Minute,ARZWK2R1187B98F09F,606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,218.8273,0.847081688,84,0.625080481,62,2003
2778,TRAAFSM128F425A2C5,Where The Thunder Roars (Tales Of Wonder Album Version),SOVJXVJ12A8C13517D,Tales Of Wonder,ARCCRTI11F4C845308,,White Heart,298.84036,0.477364752,47,0.337507289,33,0
2779,TRAAFON128F42926FB,Rosemary Recalls,SOIJXXM12A8C1416D6,The Man from Snowy River,ARRC2JF1187B9B6A93,3ac9f018-b28a-40c8-826d-07dd44d3404f,Bruce Rowland,84.03546,0.443162398,44,0.30045446,30,1985
2780,TRAAFYL128E07856A7,Panama (Remastered Album Version),SOLRYQR12A670215BF,The Best Of Both Worlds,ARNLO5S1187B9B80CC,b665b768-0d83-4363-950c-31ed39317c15,Van Halen,209.29261,0.744641246,74,0.579988982,57,0
2781,TRAAFKJ12903D02552,Ota kiinni,SOIRNBO12AC468D207,Murskapunkkia,ARKPDBH1242077DEB1,,Murskahumppa,285.17832,0.435889847,43,0.26803784,26,0
2782,TRAAFUJ128F933F42B,Wanna Be A Player,SOFZCTA12AB0188D8F,Waterbed Hev,ARNVH8S1187FB52F86,41c0869f-dfe6-46cc-aa35-cbe9f29638cf,Heavy D / McGruff,161.38404,0.617870116,61,0.36366811,36,1997
2783,TRAAFRU128F9339158,Sudanese Dance,SOHMMMC12AB0181C42,One World One People,ARNIFX51187FB418EA,91a75913-4dbf-4496-bed1-7d4206c3ed22,Xcultures,273.52771,0.400433513,40,0.266275286,26,2000
2784,TRAAFMS128F933AB23,Entre Caníbales,SOSBDSF12AB0189007,Canción Animal,ARBJSO81187B9BA09B,3f8a5e5b-c24b-4068-9f1c-afad8829e06b,Soda Stereo,246.69995,0.711165787,71,0.466826993,46,1990
2785,TRAAFJW128F428A424,Stickin In My Eye,SOPIKEG12A58291636,White Trash ......,AR06EB01187FB40150,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,144.50893,0.778816717,77,0.554291489,55,1992
2786,TRAAFEB128F92F8694,I Will Love Again (JJ's Club Radio),SOXZXXV12AAF3B3A67,I Will Love Again,ARK4H5K1187B992F74,f31212c5-b4a0-436a-b9b3-407fc7392dbe,Taras,200.25424,0.460171324,46,0.189314878,18,0
2787,TRAADHS12903CE70A9,In A Subtle Way,SOOGFBZ12AC3DF7FF2,Pieces Of Time,ARDD1RC1187B9B52B4,5665cefe-8f12-4328-b66b-2f62644be484,Jacob Young,456.30649,0.495445922,49,0.294861262,29,0
2788,TRAADLN128F14832E9,Angie (1993 Digital Remaster),SONQBUB12A6D4F8ED0,Jump Back - The Best Of The Rolling Stones_ '71-'93,ARFCUN31187B9AD578,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,271.49016,0.814829656,81,0.735765693,73,0
2789,TRAADYI128E078FB38,Certain Things We Do,SOFHBAR12A6701D0FE,Love_ Peace & Nappiness,AROEL1B1187B988B90,8b70d4d9-b3d3-4a99-8a95-96ee59f12140,Lost Boyz,269.7922,0.569741152,56,0.412240601,41,1997
2790,TRAADLX128F1469250,Human Cannonball,SOINBCU12A6D4F94C0,Grown Man,ARV1JVD1187B9AD195,3ddc1fe4-0abb-4af0-9392-e36720386842,Loudon Wainwright III,190.48444,0.661080168,66,0.442765842,44,1995
2791,TRAADOF12903CAA1C1,I Can't Be Satisfied,SOTSETT12AB01863B8,Bluesman,AR5U94U1187FB5CDCF,d83e599c-2d5a-44ec-b727-587e1455b1b5,John Hammond,195.3171,0.590692918,59,0.452817838,45,2002
2792,TRAADRN128F932D607,Cocain Ducks,SOEPPKB12AB018418B,Ec8or,AR6IRG41187B9A4D98,168e3ccd-91f5-480c-970a-b35171c71164,Ec8or,217.23383,0.50407567,50,0.33457736,33,1995
2793,TRAADLR12903CF8D7E,Sabor Guajiro,SOHGKJW12AC468A8BD,Lo Mejor con La Orq. Broadway,AR6YDKV1187B989230,a3bbee3c-ef45-43e7-bf4f-ba0f871ea716,Roberto Torres,226.66404,0.482356043,48,0.350078579,35,0
2794,TRAADQX128F422B4CF,Nashville Parthenon,SOTUNMH12A6D4FA3E6,Etiquette,ARRJNTE1187FB44E12,73d882c7-1146-4012-a61b-a3b2c11fce2f,Casiotone For The Painfully Alone,175.72526,0.665322162,66,0.394217199,39,2006
2795,TRAADEV128F9348C0A,Midnight Swim,SORSECL12AB0182267,Cracks,ARXUT4W1187FB48BEB,e927aaaa-323e-4f90-952d-b420212191b2,Javier Navarrete,128.83546,0.597541218,59,0.382651971,38,0
2796,TRAADED128F42741FD,OUTE ENA EFHARISTO,SOVXMTN12A8C135A18,Profities,ARNQAVF11F4C844C04,,Despina Vandi,303.09832,0.632559542,63,0.41168896,41,0
2797,TRAADMH128F9343E59,Glory Be,SOTWVQT12A58A79650,A Bothered Mind,AR7TTS41187B9B42D3,355eed00-6c40-4d33-940a-600b2597407a,R.L. Burnside,277.78567,0.701180874,70,0.466628889,46,2004
2798,TRAADNA128F9331246,Crossfire,SOTSEJY12AB0180F56,Greatest Hits,ART3O5Z1187B9AB043,f5426431-f490-4678-ad44-a75c71097bb4,Stevie Ray Vaughan,248.78975,0.73379894,73,0.544257506,54,1992
2799,TRAADDS128F425C68B,"Barking Dogs (From ""Piouhgd"")",SOJXVAH12A8C139700,Piouhgd + Widowermaker!,ARPQ4Z01187FB3A736,2339bc21-aa92-4850-86f0-4bb9433910c8,Butthole Surfers,450.84689,0.809323793,80,0.488019842,48,0
2800,TRAADVH128EF34DE7A,Human Being,SOGKIWV12A6D4F86C4,Too Much Too Soon,ARS1OWB1187B99EEAD,1b96b9c9-0832-40cb-9f8d-7274de3733fc,The New York Dolls,344.05832,0.717670525,71,0.479308459,47,1974
2801,TRAADLH12903CA70EE,Burning In The Aftermath,SONYRZV12AB018AF70,A Match & Some Gasoline,ARWYVP51187B98C516,c6d2cbdf-30e7-4233-a1b4-e892f116ada1,The Suicide Machines,95.68608,0.668674533,66,0.467538444,46,2003
2802,TRAADYB128F92D7E73,The More I See You,SOPHYIS12AAF3B35A3,Bossa Nova Stories,ARGMXQW1187FB54C34,9974cbc1-6a00-4a97-8a36-e4a25bfe0293,Eliane Elias,251.42812,0.669726188,66,0.427914247,42,2009
2803,TRAADIV12903CB15C1,Spin,SOMSBGZ12AB018C4CB,The Palest Grey,ARLGWFM1187FB4AC9F,575122b0-bdba-442d-891c-8a8b2999aa98,Scarlet's Remains,198.73914,0.527865076,52,0.393121934,39,2007
2804,TRAAEOU128F9309DE0,Stream,SOMZCVH12AB0182B8E,The Ultimate Most Relaxing New Age Piano in the Universe,AR89DTT1187B9A7ED5,2ce96399-f6da-439f-af3a-f319ebe2074c,Suzanne Ciani,239.59465,0.631946666,63,0.380704536,38,0
2805,TRAAERU128F930674F,Make Me Over,SONXJBL12AAF3B2C0C,Classic Gold: Best of All,ARMD0G81187B99A519,378125ec-fd93-4920-87f0-0ab145c2db88,Vickie Winans,228.93669,0.653937821,65,0.396855869,39,0
2806,TRAAEMJ128F425A917,Tous Les Garçons Et Les Filles,SOGNQWU12A8AE4868F,Be Yourself Tonight,ARDGB6U1187FB3AD07,b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,207.0722,0.75100762,75,0.523699078,52,1985
2807,TRAAEUB12903CDD3EA,Deform (live),SOYWZTU12AB0180E26,The Berzerker,AR0VZWC1187B99BA57,c064d097-4a1e-4e81-bd6f-22ba86ee2904,The Berzerker,165.61587,0.668370612,66,0.45755391,45,2000
2808,TRAAELO128F9302DD1,Spooks In Space,SOXIATP12AAF3B2184,Vanguard Visionaries,ARINEWW1187FB5577E,2f3532b3-febc-4ab2-8f97-fbeebbaa1fe7,Perrey And Kingsley,122.64444,0.411421048,41,0.338414818,33,1966
2809,TRAAEXM128F92D47C8,An ti chans',SOTNTNJ12AAA15FBD6,Jeux de dames_ vol. 1 (réalisation Ronald Rubinel),ARZKRD01187FB45FD2,ad386f9f-6d5b-4bbe-8bbd-7d5f249b21a7,Edith Lefel,276.50567,0.407455644,40,0.30004649,30,0
2810,TRAAEAM128F934B199,Forming,SOCPRKM12AB018A2FD,Germicide,AR8W8DN1187FB35ED0,42c4b58d-2e28-41d4-bfe5-4edee68386cf,The Germs,206.05342,0.640048357,64,0.40439264,40,1977
2811,TRAAEEH128E0795DFE,Driving Home For Christmas,SODHVES12A6701CE6B,The Road To Hell Part 2,AR3793X1187FB50CB3,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,241.162,0.643182773,64,0.500691341,50,1986
2812,TRAAEDJ12903CCE390,Mafuá,SOFGHAM12AB0186412,Mafuá,ARUWLCL1187FB549B8,b0288f97-71d3-4fa2-8379-e482c4d97e95,Yamandu Costa,190.04036,0.397772876,39,0.383475745,38,0
2813,TRAAEWG128F930B3A4,Wicker Chair,SOLGHDZ12AB0183B11,Holy Roller Novocaine,ARF2EHS1187B994F4E,6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings Of Leon,187.92444,0.845768866,84,0.788805935,78,2003
2814,TRAAENC128F1451DE9,Too Much Saturn,SOYQOFI12A6D4F76E1,Hometown 2001,AR2J2WF1187FB46271,211256ad-1a39-4bb9-a216-24a2d985343e,Francis Dunnery,300.79955,0.54858513,54,0.383524247,38,1995
2815,TRAAENP128F147BF32,Movement 4 [from Kiss] (Album Version),SOVOLGY12A6D4F822B,Eat / Kiss: Music For The Films By Andy Warhol,ARUI8651187B9ACF52,72c090b6-a68e-4cb9-b330-85278681a714,John Cale,228.46649,0.749317801,74,0.481655862,48,1997
2816,TRAALZN128F932D457,Heaven is Where The Heart Is,SOCGURJ12AB0182AEE,Up Above My Head,AR77FBJ1187FB49D8D,67e82ed6-bbde-4c80-9bc0-c7683a174bfc,Rance Allen Group,207.12444,0.488008882,48,0.31401179,31,0
2817,TRAALCM128F4264370,Christmas In Jamaica,SOEXSIN12A8C133B0A,Snowflakes,ARAEX7Y1187FB42D36,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,Toni Braxton Featuring Shaggy,219.01016,0.737972528,73,0.555968804,55,2001
2818,TRAALEO128F42A7AEA,2190 Dias Contigo,SOLGRUN12A8C140543,El Fuego De Dentro,ARTB56G11C8A41569D,85e9f066-26f8-4e75-9894-b549a9880255,Sven Tasnadi,570.90567,0.480047819,48,0.306603641,30,0
2819,TRAALSV128F4282B9B,Ciao Milan,SOMJPML12A8C13D74E,Milan Milan,ARTHKKA122BCFCBF58,2ac02ce5-a398-4f37-b72e-d2888e5c2e4b,Milan Band,152.0322,0.20107756,20,0,0,0
2820,TRAALHD12903D0BD6A,No Control,SOQCHGV12AC4688FC6,No Control,AR0GGKI1187FB391D5,f930ba6a-a87f-44d6-abe5-0c172772d9e4,Eddie,230.00771,0.622684167,62,0.362238747,36,0
2821,TRAALUX12903CFD50B,Lend Me Your Chopper,SOCVDYI12AC4687DDB,Auralux Reggae Showcase,ARJDMBO1187B9AD118,74dca2c7-d7dc-4b13-bd17-502a35db042a,Johnny Osbourne,215.30077,0.618765785,61,0.409134869,40,2004
2822,TRAALRZ128F429024E,Mozart,SOAFIPD12A8C13A261,Pianissimo,AR89DTT1187B9A7ED5,2ce96399-f6da-439f-af3a-f319ebe2074c,Suzanne Ciani,192.20853,0.631946666,63,0.380704536,38,1989
2823,TRAALNG12903D014E9,The Vitalized Shell,SOXCWTT12AC9075756,Pentagrammaton,ARZEWUR1187FB53DC8,0be59867-0da4-4e45-9b64-728cdf25487c,Enthroned,240.74404,0.593416049,59,0.395709548,39,2010
2824,TRAALZC128F92E11A6,Letter To Heaven,SOEVGMZ12A8C1421B5,Heaven,ARYJSY01187B9B7C65,1d543e07-d0d2-4834-a8db-d65c50c2a856,Dolly Parton,155.21914,0.707335681,70,0.603876487,60,1971
2825,TRAALDU128F930D56B,Gossippo Perpetuo,SOTSMNJ12AB018365E,The Out Sound From Way In!,ARK2G5U1187FB46B34,49a5b367-9a25-43eb-a055-34803a5dce55,Perrey And Kingsley,127.9473,0.530605798,53,0.350327605,35,2001
2826,TRAAPFQ128F42684DB,Master Of Disharmony,SOJBYGW12A8C13A497,Death ... Is just the beginning Vol.4,ARLSF8H1187B9A76B0,17167af8-c1da-45cc-bba2-9d23f068b7a3,Dimmu Borgir,282.53995,0.826075467,82,0.599602643,59,1996
2827,TRAAPCC128F42519A7,Everything Changes,SOWDEPU12A8C137B14,Time and Space,AR4K59J1187FB3759B,775d0224-57b0-4fae-a6ad-b2e9446b26df,Soular,244.45342,0.539181188,53,0.276702625,27,0
2828,TRAAPVV128F425D64C,Forever,SOSGQPS12A8AE48538,Forever,ARXOTQH1187FB57084,e1009244-1bf4-4a4c-889e-0db83b9be08f,Chris Brown,363.59791,0.892688611,89,0.852186238,85,0
2829,TRAAPXK128F934DF25,New Age,SOBNTXB12A8C1428BA,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,ARFUSID1241B9C9462,,Daniela Dessì,330.65751,0.349012002,34,0,0,0
2830,TRAAPWD128F931ACD4,Sun Is Shining,SOKENJQ12AB017EC8C,Breaks_ Beats & Blondes,ARMG6K31187FB55677,27bdf4e1-6d70-4ebb-86d0-99a76f150714,Deekline & Wizard,271.77751,0.332330882,33,0,0,2004
2831,TRAAPIV128F1493132,What Are We Here For,SOJHKYL12A6D4FA0AC,Dark Days In Paradise,AR56P361187B9AC4DB,a8806b5c-3ee0-4277-94d3-1a5427a7707c,Gary Moore,345.93914,0.761362238,76,0.467110649,46,1997
2832,TRAAPQQ128F427C750,Perasmena Mesanihta,SONTBYD12A58A77A29,Moments,ARBKMHZ11F4C843491,,Dakis,172.25098,0.336970428,33,0,0,0
2833,TRAAPLS12903CB2D40,Une petite pause,SOJVWBA12AB018C326,Une petite pause,ARDDHGI126E2B3AA76,8a2c0c47-14de-44c0-9d81-a12a59cf5808,Pascal Sangla,243.1473,0.464481282,46,0,0,2010
2834,TRAAPPQ128F14961F5,Wig,SONRSQW12A6D4F6D1C,The B52's,ARVML631187B99E90D,127f591a-7e27-4435-92db-0780f219f3a1,The B-52's,261.74649,0.681598553,68,0.537537201,53,1986
2835,TRAAPGF128F1458F8B,(This Is Not A) Love Song (Live),SOQDTQP12A6D4F793F,Live In Tokyo,ARDG9Z71187B997023,68950696-ee9a-49b2-a8c2-d1d6c19355cc,Public Image Ltd,388.28363,0.684994897,68,0.415517083,41,1983
2836,TRAAPSQ12903CAE86A,God Save the Queen (Live),SOMKMPB12A8C1447D0,Punk International,ARD3LXU1187B9ABFC5,e5db18cb-4b1f-496d-a308-548b611090d3,Sex Pistols,216.60689,0.73118423,73,0.549204384,54,1988
2837,TRAAWOR128F92DF3C8,Wounded Hearts,SOBJYXZ12A8AE45FF1,The Pink & The Lily,ARY80281187FB3E380,fcdeb957-b420-4249-a092-946b537a00ca,Sandi Thom,205.21751,0.655359115,65,0.405031298,40,2008
2838,TRAAWGY128F4298A09,Poor Tom (Album Version),SOFOGMR12A8C140FFF,Coda,ARDIBRT1187B9AF176,678d88b2-87b0-403b-b63d-5da7465aecc3,Led Zeppelin,182.09914,0.787098355,78,0.634412385,63,1982
2839,TRAAWVQ128F9313D31,Freedom Enough (From Silent Mother Nature),SOGGYSM12A58A79111,Harry / Silent Mother Nature,AR0OEYB1187FB4A81E,7e92079b-6d93-4c8d-87bd-364c3a5d2bc3,Catherine Howe,183.37914,0.421792253,42,0.319209721,31,0
2840,TRAAWDK128F92E2A17,Who Shot Ya (Amended Album Version),SOLCPEB12A58A7BF47,Greatest Hits,ARSZ6MA1187FB43D29,d5d97b2b-b83b-4976-814a-056d9076c8c3,The Notorious B.I.G.,316.65587,0.668509447,66,0.506545319,50,2007
2841,TRAAWQD12903CAA968,Love's Been Good To Me,SOGJSEF12AB01847D4,20 Greatest Hits,ARXSPYZ1187B98972A,64ef6088-309f-4660-91da-a3e4c57ad379,Carl Belew,131.05587,0.305523628,30,0.257496328,25,0
2842,TRAAWUH128F427F12C,When Morning Comes To Town,SOCVGQS12A8C13D7DF,Coastal,ARR2TI31187FB380FE,7a86ff6f-cdfc-4ac3-97ca-6a48b8d1b8cd,The Field Mice,316.73424,0.60542429,60,0.409292117,40,1989
2843,TRAAWUM128F426009A,Estate,SOGVRHK12A8AE47FFB,Once More,ARNILB71187B99EC88,53019232-166e-4788-8b13-23e60ffced44,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,431.64689,0.426683814,42,0.333154508,33,0
2844,TRAAWAD128F92FA59F,Carpe PM,SOGBRIU12A582A214C,The Last Living American Marxists,ARQCMZ01187B99342C,4e1d7ae8-7640-4382-aa29-ceeccb194e3d,The Secret Life of Teenage Girls,153.20771,0.062570763,6,0.233131687,23,0
2845,TRAAZYI12903CB2EE4,Leng Jing,SOXSLOL12AB0188039,Music Cafe,ARHNL9K1187FB5730C,cca297c1-c597-47e3-a29a-ae36ba0c6aab,Stephy Tang,214.12526,0.37248425,37,0.358893493,35,0
2846,TRAAZIE128F427961E,The Second Summer Of Love,SOFHQCR12A8C138A74,Bebop Moptop,AR6QQY41187B990574,b182fec1-00ad-4082-859d-1f06a2029495,Danny Wilson,167.20934,0.559991415,55,0.362902986,36,1989
2847,TRAAZHO128F427C9EC,Ftei O Erotas,SORWMLD12A8C137D1A,Thisia Live,AR4OHL91187B9B2EB9,e302e245-fceb-4e42-99cb-09c55484e107,Angela Dimitriou,265.37751,0.264713987,26,0,0,0
2848,TRAAZKV12903CDDFE0,Don't Phunk With My Heart,SOYUFEN12AB018BF99,Dance Tribute to Lady Gaga Vs Black Eyed Peas,AREHMUC1187B98B91B,eed40f68-fb41-41c9-81f4-df9db9968146,Java,356.41424,0.625157654,62,0.359757244,35,0
2849,TRAAZQF128F4285BC3,Spirit,SOWHAEF12A8C13EF0C,Realive Tour 2002 -Odoranya Son Son- in Tokyo,ARVMPJC1187FB3B954,9fa7182a-2f75-4a29-b59b-28e0c5532b26,Pe'z,252.57751,0.530791489,53,0.431839301,43,0
2850,TRAAZLK128F93586D6,Give It What U Got,SOLWQFA12AB01899E8,EQUALIZE,ARXG6L11187FB5695E,48f2decd-51aa-42ce-acff-f9171b9de1b4,SWAMI featuring Asuivre,260.28363,0.679654239,67,0.380756416,38,2007
2851,TRAAZQW128F93430DC,Another Long One,SOTTXNS12AB0187861,Steady On,ARDW5AW1187FB55708,42222090-c5e5-4243-8582-c29bc8b63ec6,Shawn Colvin,224.60036,0.68550363,68,0.446732968,44,1989
2852,TRAAZBX128F1492AF8,Joy To The World,SOKPFTZ12A6D4FA141,A Classic Christmas,ARKSBCO1241B9CE46E,,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,111.0722,0.384563593,38,0.30566262,30,0
2853,TRAAZPJ128F4292DB5,Isla del Luna,SOENDOQ12A8C139A41,Seasons Of The Soul,ARU0HTX1187B98B4C6,4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,Lisa Lynne,316.49914,0.6051397,60,0.420937755,42,1999
2854,TRAAZGC12903CB5DFB,Hoochie Coochie Man,SOFVRCJ12AB018B4DA,Road House,AR76DOS1187FB5AE78,9fac4087-8201-4b74-a619-e77b1602aaf4,The Jeff Healey Band,313.7824,0.716854352,71,0.414236248,41,1989
2855,TRAAZBD128F427A97D,Oh My God,SODTRPJ12A8C1377E9,Oh My God,AR1QXAQ1187FB47FAC,dd10cfe1-ced1-49f1-92cf-ac33265dc274,Sticky Fingaz,266.4224,0.542512528,54,0.403784235,40,2000
2856,TRAAZJU12903C980B6,Prelude And Fugue In C Major BWV 531 : Fugue,SOCPGVG12AB018AA84,Bach: Organ Works Vol.2,ARN8NCB1187FB49652,90e17964-b04a-4c37-b952-3c9dfc16c430,Lionel Rogg,240.61342,0.320855383,32,0.29127103,29,0
2857,TRAAZOZ12903C9CABF,Dancing To A Standstill,SOAMXQV12AB018775F,King Of Myself,ARO2EDF1187B993BD8,18f0697c-bd4c-4725-b797-2092ee4ce01e,The Black Velvet Band,256.39138,0.353911957,35,0.262798505,26,0
2858,TRAAGVM128E0784D95,Hourglass,SORENXV12A6701F61F,What You Thought You Heard,AR9XEVF1187B99D017,8601834a-baf3-473c-aac7-00e37b06144a,Borialis,239.3073,0.454043995,45,0.421415103,42,0
2859,TRAAGCZ128F93210FD,Let's Get It Started,SOCHRXB12A8AE48069,Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness,ARTDQRC1187FB4EFD4,d5be5333-4171-427e-8e12-732087c6b78e,Black Eyed Peas,229.61587,0.845601887,84,1.005941966,100,2004
2860,TRAAGXN128F92DE52C,Wake,SOYMMDY12AB01825B2,Daddy Don't Disco,ARCFOZ71187FB43A0D,dcde676f-f4f4-4bcb-bdb6-e4435ae6ba71,The Dirty Skirts,206.75873,0.543516131,54,0.404182207,40,0
2861,TRAAGGE128F9325E2C,She Fell Away (2009 Digital Remaster),SOWHYUG12A58A77FAB,Your Funeral... My Trial (2009 Digital Remaster),ARODBRG1187FB3FD99,172e1f1a-504d-4488-b053-6344ba63e6d0,Nick Cave & The Bad Seeds,269.26975,0.694021648,69,0.479407676,47,0
2862,TRAAGMJ12903CAD7D4,This Melody (Live),SODRHHD12AB0189F2A,Vendredi 13 - 1981,ARW63KF1187B98AC48,8b74c6be-1f8d-4893-8526-1be4a3686f7a,Julien Clerc,272.63955,0.58547954,58,0.364384924,36,0
2863,TRAAGPJ128F428CD1B,I Never Came,SOKLLOH12A67020F2C,Lullabies To Paralyze,AR6G4V01187B9AD086,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,Queens Of The Stone Age,288.41751,0.798645179,79,0.552413346,55,2005
